":ID","id","name","chunk_index:long",":LABEL"
"738","c67a1950-c88e-4759-9199-51b4fe17982a:1","wildfire risk","6","__KGBuilder__;__Entity__;RiskFactor"
"740","b946f8c4-a6ec-4c72-951b-24b665f63d57:1","Regulatory Environment","7","__KGBuilder__;__Entity__;RiskFactor"
"742","fa16c6a3-db4d-4af1-9fcb-b55d522b9aa2:1","CPUC enforcement matters","8","__KGBuilder__;__Entity__;RiskFactor"
"743","fa16c6a3-db4d-4af1-9fcb-b55d522b9aa2:2","CPUC-implemented laws and policies","8","__KGBuilder__;__Entity__;RiskFactor"
"744","fa16c6a3-db4d-4af1-9fcb-b55d522b9aa2:3","FERC requirements","8","__KGBuilder__;__Entity__;RiskFactor"
"746","9c034e48-537b-4781-b0e5-b4665ab1e625:1","Regulatory Matters","9","__KGBuilder__;__Entity__;RiskFactor"
"747","9c034e48-537b-4781-b0e5-b4665ab1e625:2","Legislative and Regulatory Initiatives","9","__KGBuilder__;__Entity__;RiskFactor"
"748","9c034e48-537b-4781-b0e5-b4665ab1e625:3","Liquidity and Financial Resources","9","__KGBuilder__;__Entity__;RiskFactor"
"749","9c034e48-537b-4781-b0e5-b4665ab1e625:4","safety, radiological, seismic, environmental, and security aspects of nuclear facilities","9","__KGBuilder__;__Entity__;RiskFactor"
"750","9c034e48-537b-4781-b0e5-b4665ab1e625:5","substantial capital expenditures at Diablo Canyon","9","__KGBuilder__;__Entity__;RiskFactor"
"753","0e1255ff-dadb-450c-a16b-0abec21e019d:2","Environmental Regulation","10","__KGBuilder__;__Entity__;RiskFactor"
"754","0e1255ff-dadb-450c-a16b-0abec21e019d:3","Hazardous Substance Compliance and Remediation","10","__KGBuilder__;__Entity__;RiskFactor"
"755","afa990bb-bc44-4dd4-826e-2aee37b8c48a:0","environmental remediation liabilities","11","__KGBuilder__;__Entity__;RiskFactor"
"757","afa990bb-bc44-4dd4-826e-2aee37b8c48a:2","air pollution control laws","11","__KGBuilder__;__Entity__;RiskFactor"
"758","afa990bb-bc44-4dd4-826e-2aee37b8c48a:3","Clean Air Act","11","__KGBuilder__;__Entity__;RiskFactor"
"759","afa990bb-bc44-4dd4-826e-2aee37b8c48a:4","GHG emissions regulation","11","__KGBuilder__;__Entity__;RiskFactor"
"762","177332ba-1524-4357-bcfe-c79a03d456fc:1","GHG Emissions","12","__KGBuilder__;__Entity__;RiskFactor"
"763","177332ba-1524-4357-bcfe-c79a03d456fc:2","Climate Change","12","__KGBuilder__;__Entity__;RiskFactor"
"764","177332ba-1524-4357-bcfe-c79a03d456fc:3","Physical Impacts of Climate Change","12","__KGBuilder__;__Entity__;RiskFactor"
"770","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:1","climate hazards","13","__KGBuilder__;__Entity__;RiskFactor"
"771","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:2","extreme heat events","13","__KGBuilder__;__Entity__;RiskFactor"
"772","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:3","peak loads","13","__KGBuilder__;__Entity__;RiskFactor"
"773","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:4","coastal flooding","13","__KGBuilder__;__Entity__;RiskFactor"
"774","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:5","riverine flooding","13","__KGBuilder__;__Entity__;RiskFactor"
"775","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:6","precipitation related flooding","13","__KGBuilder__;__Entity__;RiskFactor"
"776","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:7","sea level rise","13","__KGBuilder__;__Entity__;RiskFactor"
"777","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:8","extreme drought","13","__KGBuilder__;__Entity__;RiskFactor"
"778","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:9","extreme rain events","13","__KGBuilder__;__Entity__;RiskFactor"
"780","43d2e347-26a5-42fe-91f6-c4e79a6d73dd:11","ignitions or PSPS events","13","__KGBuilder__;__Entity__;RiskFactor"
"786","cd821c05-c4d3-4ddc-8a11-4ef7a386b50a:2","uncertainty regarding when and whether the DOE will meet its contractual obligation","15","__KGBuilder__;__Entity__;RiskFactor"
"796","626eb08b-c9f2-499a-81fc-8936e893a53c:1","catastrophic events","17","__KGBuilder__;__Entity__;RiskFactor"
"797","626eb08b-c9f2-499a-81fc-8936e893a53c:2","changes in regulation","17","__KGBuilder__;__Entity__;RiskFactor"
"798","626eb08b-c9f2-499a-81fc-8936e893a53c:3","extraordinary changes in operating practices","17","__KGBuilder__;__Entity__;RiskFactor"
"799","626eb08b-c9f2-499a-81fc-8936e893a53c:4","wildfire prevention-related costs","17","__KGBuilder__;__Entity__;RiskFactor"
"802","5e44283b-5794-46fc-9b44-9d1b1c6017fc:1","Natural Gas Procurement, Storage, and Transportation Costs","18","__KGBuilder__;__Entity__;RiskFactor"
"805","0a028f3a-81c3-42d0-9c84-24de7db298ee:1","Under-collections and over-collections in natural gas balancing accounts","19","__KGBuilder__;__Entity__;RiskFactor"
"806","0a028f3a-81c3-42d0-9c84-24de7db298ee:2","Price of natural gas","19","__KGBuilder__;__Entity__;RiskFactor"
"807","0a028f3a-81c3-42d0-9c84-24de7db298ee:3","Transportation costs under agreements with third-party transportation service providers","19","__KGBuilder__;__Entity__;RiskFactor"
"808","0a028f3a-81c3-42d0-9c84-24de7db298ee:4","Costs of public purpose and customer programs","19","__KGBuilder__;__Entity__;RiskFactor"
"809","0a028f3a-81c3-42d0-9c84-24de7db298ee:5","Nuclear decommissioning costs","19","__KGBuilder__;__Entity__;RiskFactor"
"818","85827bd5-41f3-40ad-8f03-efd3109b9098:1","safety","21","__KGBuilder__;__Entity__;RiskFactor"
"822","41c5fb54-30ab-4c25-8b76-d8bfbdcd695d:1","penalties for failing to meet renewable energy targets","23","__KGBuilder__;__Entity__;RiskFactor"
"845","bbc7f7e0-49e2-4037-90e6-b308b1288351:1","Rising rates for the Utility's customers could result in circumstances in which the Utility is unable to fully recover costs or earn its authorized ROE","28","__KGBuilder__;__Entity__;RiskFactor"
"846","bbc7f7e0-49e2-4037-90e6-b308b1288351:2","Jurisdictions may attempt to acquire the Utility's assets through eminent domain","28","__KGBuilder__;__Entity__;RiskFactor"
"848","a5e16657-d540-4423-9e84-5ed53c1ba722:1","Risks related to wildfires","29","__KGBuilder__;__Entity__;RiskFactor"
"849","a5e16657-d540-4423-9e84-5ed53c1ba722:2","Risks related to operations and information technology","29","__KGBuilder__;__Entity__;RiskFactor"
"850","a5e16657-d540-4423-9e84-5ed53c1ba722:3","Risks related to environmental factors","29","__KGBuilder__;__Entity__;RiskFactor"
"851","a5e16657-d540-4423-9e84-5ed53c1ba722:4","Risks related to enforcement matters, investigations, and regulatory proceedings","29","__KGBuilder__;__Entity__;RiskFactor"
"852","a5e16657-d540-4423-9e84-5ed53c1ba722:5","Risks related to financial conditions","29","__KGBuilder__;__Entity__;RiskFactor"
"854","cdc0b55f-a85e-477f-9755-a46eda789d45:1","Tax-related risks and uncertainties","30","__KGBuilder__;__Entity__;RiskFactor"
"855","cdc0b55f-a85e-477f-9755-a46eda789d45:2","Inability to use net operating loss carryforwards","30","__KGBuilder__;__Entity__;RiskFactor"
"856","cdc0b55f-a85e-477f-9755-a46eda789d45:3","Restrictions on ability to issue dividends","30","__KGBuilder__;__Entity__;RiskFactor"
"857","cdc0b55f-a85e-477f-9755-a46eda789d45:4","Reliance on dividends and other payments from the Utility","30","__KGBuilder__;__Entity__;RiskFactor"
"858","cdc0b55f-a85e-477f-9755-a46eda789d45:5","Restrictions on shareholders' ability to change direction or management","30","__KGBuilder__;__Entity__;RiskFactor"
"859","cdc0b55f-a85e-477f-9755-a46eda789d45:6","COVID-19 pandemic","30","__KGBuilder__;__Entity__;RiskFactor"
"860","cdc0b55f-a85e-477f-9755-a46eda789d45:7","Increased customer rates","30","__KGBuilder__;__Entity__;RiskFactor"
"861","cdc0b55f-a85e-477f-9755-a46eda789d45:8","Inflation","30","__KGBuilder__;__Entity__;RiskFactor"
"862","cdc0b55f-a85e-477f-9755-a46eda789d45:9","Wildfire Fund and other provisions of AB 1054 may not effectively mitigate risk","30","__KGBuilder__;__Entity__;RiskFactor"
"863","cdc0b55f-a85e-477f-9755-a46eda789d45:10","Non-issuance of safety certification","30","__KGBuilder__;__Entity__;RiskFactor"
"864","cdc0b55f-a85e-477f-9755-a46eda789d45:11","Exhaustion of Wildfire Fund","30","__KGBuilder__;__Entity__;RiskFactor"
"867","46a1d138-7a04-4f35-a371-80475defa9a0:1","2019 Kincade Fire","31","__KGBuilder__;__Entity__;RiskFactor"
"868","46a1d138-7a04-4f35-a371-80475defa9a0:2","2020 Zogg Fire","31","__KGBuilder__;__Entity__;RiskFactor"
"869","46a1d138-7a04-4f35-a371-80475defa9a0:3","2021 Dixie Fire","31","__KGBuilder__;__Entity__;RiskFactor"
"870","46a1d138-7a04-4f35-a371-80475defa9a0:4","2022 Mosquito Fire","31","__KGBuilder__;__Entity__;RiskFactor"
"872","d035d89c-43fd-4a17-a4bd-63b7d028995f:1","inverse condemnation","32","__KGBuilder__;__Entity__;RiskFactor"
"880","1319fef7-6b2b-4dd7-94ef-414883a8989b:1","Wildfire Recovery Risk","33","__KGBuilder__;__Entity__;RiskFactor"
"881","1319fef7-6b2b-4dd7-94ef-414883a8989b:2","Catastrophic Wildfires","33","__KGBuilder__;__Entity__;RiskFactor"
"882","1319fef7-6b2b-4dd7-94ef-414883a8989b:3","Operational Practices Penalties","33","__KGBuilder__;__Entity__;RiskFactor"
"883","1319fef7-6b2b-4dd7-94ef-414883a8989b:4","PSPS Scrutiny and Criticism","33","__KGBuilder__;__Entity__;RiskFactor"
"885","abb97dce-2a48-4299-9a22-63bc4557f6e3:1","wildfire mitigation initiatives","34","__KGBuilder__;__Entity__;RiskFactor"
"886","abb97dce-2a48-4299-9a22-63bc4557f6e3:2","PSPS and EPSS programs","34","__KGBuilder__;__Entity__;RiskFactor"
"887","abb97dce-2a48-4299-9a22-63bc4557f6e3:3","breakdown or failure of equipment","34","__KGBuilder__;__Entity__;RiskFactor"
"888","abb97dce-2a48-4299-9a22-63bc4557f6e3:4","overpressure event on natural gas facilities","34","__KGBuilder__;__Entity__;RiskFactor"
"889","abb97dce-2a48-4299-9a22-63bc4557f6e3:5","failure to maintain adequate gas system capacity","34","__KGBuilder__;__Entity__;RiskFactor"
"890","abb97dce-2a48-4299-9a22-63bc4557f6e3:6","prolonged statewide electrical black-out","34","__KGBuilder__;__Entity__;RiskFactor"
"891","abb97dce-2a48-4299-9a22-63bc4557f6e3:7","failure to identify workplace hazards","34","__KGBuilder__;__Entity__;RiskFactor"
"892","abb97dce-2a48-4299-9a22-63bc4557f6e3:8","release of radioactive materials","34","__KGBuilder__;__Entity__;RiskFactor"
"893","abb97dce-2a48-4299-9a22-63bc4557f6e3:9","failure of a large dam or major hydroelectric facility","34","__KGBuilder__;__Entity__;RiskFactor"
"895","a2598326-8116-4202-9ed6-d79a96fad464:1","catastrophic event","35","__KGBuilder__;__Entity__;RiskFactor"
"896","a2598326-8116-4202-9ed6-d79a96fad464:2","inadequate emergency preparedness","35","__KGBuilder__;__Entity__;RiskFactor"
"897","a2598326-8116-4202-9ed6-d79a96fad464:3","operator error","35","__KGBuilder__;__Entity__;RiskFactor"
"898","a2598326-8116-4202-9ed6-d79a96fad464:4","vehicle or aviation incident","35","__KGBuilder__;__Entity__;RiskFactor"
"899","a2598326-8116-4202-9ed6-d79a96fad464:5","ineffective records management","35","__KGBuilder__;__Entity__;RiskFactor"
"900","a2598326-8116-4202-9ed6-d79a96fad464:6","construction damage by third parties","35","__KGBuilder__;__Entity__;RiskFactor"
"901","a2598326-8116-4202-9ed6-d79a96fad464:7","release of hazardous substances","35","__KGBuilder__;__Entity__;RiskFactor"
"902","a2598326-8116-4202-9ed6-d79a96fad464:8","attacks by third parties","35","__KGBuilder__;__Entity__;RiskFactor"
"904","d22c3055-3f0b-402a-8a49-b5a7599e7170:1","Regulatory changes","36","__KGBuilder__;__Entity__;RiskFactor"
"905","d22c3055-3f0b-402a-8a49-b5a7599e7170:2","Technological advancements","36","__KGBuilder__;__Entity__;RiskFactor"
"906","d22c3055-3f0b-402a-8a49-b5a7599e7170:3","Electric and gas industry changes","36","__KGBuilder__;__Entity__;RiskFactor"
"907","d22c3055-3f0b-402a-8a49-b5a7599e7170:4","Cyber security breach","36","__KGBuilder__;__Entity__;RiskFactor"
"908","d22c3055-3f0b-402a-8a49-b5a7599e7170:5","Severe natural event","36","__KGBuilder__;__Entity__;RiskFactor"
"909","d22c3055-3f0b-402a-8a49-b5a7599e7170:6","Physical attack","36","__KGBuilder__;__Entity__;RiskFactor"
"910","b561af01-ef45-4901-aab5-3335573cc5f5:6","Intense Competition","3","__KGBuilder__;__Entity__;RiskFactor"
"911","4a6a7eeb-2c30-419a-93fe-efb13cffce78:1","cyber security risks","37","__KGBuilder__;__Entity__;RiskFactor"
"912","4a6a7eeb-2c30-419a-93fe-efb13cffce78:2","breaches and attempts to gain unauthorized access","37","__KGBuilder__;__Entity__;RiskFactor"
"913","4a6a7eeb-2c30-419a-93fe-efb13cffce78:3","potentially significant liabilities from nuclear generation facilities","37","__KGBuilder__;__Entity__;RiskFactor"
"916","9a71eb35-fba6-4694-858a-cc27478d2801:1","Environmental risks associated with nuclear generation","38","__KGBuilder__;__Entity__;RiskFactor"
"917","9a71eb35-fba6-4694-858a-cc27478d2801:2","Health risks associated with nuclear generation","38","__KGBuilder__;__Entity__;RiskFactor"
"918","9a71eb35-fba6-4694-858a-cc27478d2801:3","Financial risks associated with nuclear generation","38","__KGBuilder__;__Entity__;RiskFactor"
"919","9a71eb35-fba6-4694-858a-cc27478d2801:4","Public concern about nuclear safety","38","__KGBuilder__;__Entity__;RiskFactor"
"920","9a71eb35-fba6-4694-858a-cc27478d2801:5","Extended operation challenges for Diablo Canyon","38","__KGBuilder__;__Entity__;RiskFactor"
"921","9a71eb35-fba6-4694-858a-cc27478d2801:6","Failure to retain skilled personnel","38","__KGBuilder__;__Entity__;RiskFactor"
"922","9a71eb35-fba6-4694-858a-cc27478d2801:7","Compliance costs with NRC regulations","38","__KGBuilder__;__Entity__;RiskFactor"
"923","75e0ec76-1b23-403a-91c7-d3cee186a349:1","Competition","4","__KGBuilder__;__Entity__;RiskFactor"
"924","818e0710-c01e-47f6-bf0a-ec6679f5e195:1","decommissioning costs","39","__KGBuilder__;__Entity__;RiskFactor"
"925","818e0710-c01e-47f6-bf0a-ec6679f5e195:2","labor disruptions","39","__KGBuilder__;__Entity__;RiskFactor"
"926","818e0710-c01e-47f6-bf0a-ec6679f5e195:3","severe weather conditions, extended drought, and climate change","39","__KGBuilder__;__Entity__;RiskFactor"
"927","818e0710-c01e-47f6-bf0a-ec6679f5e195:4","wildfire management","39","__KGBuilder__;__Entity__;RiskFactor"
"928","87c22b76-ea45-43e3-816c-b5ed0e067feb:0","Severe weather events and other natural disasters","40","__KGBuilder__;__Entity__;RiskFactor"
"929","87c22b76-ea45-43e3-816c-b5ed0e067feb:1","Climate change","40","__KGBuilder__;__Entity__;RiskFactor"
"930","75e0ec76-1b23-403a-91c7-d3cee186a349:2","Expansion into New Products, Services, Technologies, and Geographic Regions","4","__KGBuilder__;__Entity__;RiskFactor"
"931","87c22b76-ea45-43e3-816c-b5ed0e067feb:3","Regulatory penalties and disallowances","40","__KGBuilder__;__Entity__;RiskFactor"
"932","87c22b76-ea45-43e3-816c-b5ed0e067feb:4","Environmental laws","40","__KGBuilder__;__Entity__;RiskFactor"
"933","75e0ec76-1b23-403a-91c7-d3cee186a349:3","International Operations","4","__KGBuilder__;__Entity__;RiskFactor"
"934","f0cf573a-68c4-4996-9dd6-c83edf728395:1","Environmental remediation costs","41","__KGBuilder__;__Entity__;RiskFactor"
"935","f0cf573a-68c4-4996-9dd6-c83edf728395:2","Compliance with environmental laws and regulations","41","__KGBuilder__;__Entity__;RiskFactor"
"936","f0cf573a-68c4-4996-9dd6-c83edf728395:3","Enhanced Oversight and Enforcement Process","41","__KGBuilder__;__Entity__;RiskFactor"
"937","75e0ec76-1b23-403a-91c7-d3cee186a349:4","Local economic and political conditions","4","__KGBuilder__;__Entity__;RiskFactor"
"938","64c0d851-ee9b-42bb-811d-4dbd38cf8679:1","Wildfire","42","__KGBuilder__;__Entity__;RiskFactor"
"939","64c0d851-ee9b-42bb-811d-4dbd38cf8679:2","Privacy","42","__KGBuilder__;__Entity__;RiskFactor"
"940","64c0d851-ee9b-42bb-811d-4dbd38cf8679:3","Environmental","42","__KGBuilder__;__Entity__;RiskFactor"
"941","75e0ec76-1b23-403a-91c7-d3cee186a349:5","Government regulation","4","__KGBuilder__;__Entity__;RiskFactor"
"942","fd800693-6555-4e38-a0e8-242191719cd1:1","regulation compliance","43","__KGBuilder__;__Entity__;RiskFactor"
"943","75e0ec76-1b23-403a-91c7-d3cee186a349:6","Restrictive governmental actions","4","__KGBuilder__;__Entity__;RiskFactor"
"948","75e0ec76-1b23-403a-91c7-d3cee186a349:7","Restrictions on sales or distribution","4","__KGBuilder__;__Entity__;RiskFactor"
"949","0c9b3a74-a25f-4eef-8f3c-946da7c30ea7:1","failure to authorize sufficient revenues","44","__KGBuilder__;__Entity__;RiskFactor"
"950","0c9b3a74-a25f-4eef-8f3c-946da7c30ea7:2","actual costs differing from forecast or authorized costs","44","__KGBuilder__;__Entity__;RiskFactor"
"951","0c9b3a74-a25f-4eef-8f3c-946da7c30ea7:3","not recovering costs on the basis of being unreasonable","44","__KGBuilder__;__Entity__;RiskFactor"
"952","0c9b3a74-a25f-4eef-8f3c-946da7c30ea7:4","municipalization","44","__KGBuilder__;__Entity__;RiskFactor"
"953","0c9b3a74-a25f-4eef-8f3c-946da7c30ea7:5","changing market circumstances","44","__KGBuilder__;__Entity__;RiskFactor"
"954","0c9b3a74-a25f-4eef-8f3c-946da7c30ea7:6","unanticipated events like wildfires, storms, earthquakes","44","__KGBuilder__;__Entity__;RiskFactor"
"955","75e0ec76-1b23-403a-91c7-d3cee186a349:8","Business licensing or certification requirements","4","__KGBuilder__;__Entity__;RiskFactor"
"956","77f11375-b60d-49cd-aa9c-925e336001f8:1","substantial indebtedness","45","__KGBuilder__;__Entity__;RiskFactor"
"957","77f11375-b60d-49cd-aa9c-925e336001f8:2","municipalization proceedings","45","__KGBuilder__;__Entity__;RiskFactor"
"961","75e0ec76-1b23-403a-91c7-d3cee186a349:9","Limitations on repatriation and investment of funds","4","__KGBuilder__;__Entity__;RiskFactor"
"962","75e0ec76-1b23-403a-91c7-d3cee186a349:10","Limited fulfillment and technology infrastructure","4","__KGBuilder__;__Entity__;RiskFactor"
"963","82b733e6-1caf-490f-b059-1b532ce028af:2","inability to capitalize on business opportunities","46","__KGBuilder__;__Entity__;RiskFactor"
"964","82b733e6-1caf-490f-b059-1b532ce028af:3","material adverse effect from appeals","46","__KGBuilder__;__Entity__;RiskFactor"
"966","82b733e6-1caf-490f-b059-1b532ce028af:5","dilution to holders of PG&E Corporation common stock","46","__KGBuilder__;__Entity__;RiskFactor"
"968","75e0ec76-1b23-403a-91c7-d3cee186a349:11","Shorter payable and longer receivable cycles","4","__KGBuilder__;__Entity__;RiskFactor"
"970","2de81749-fe99-4dfb-84e0-d0e2b0c136d8:2","dilution to shareholders","47","__KGBuilder__;__Entity__;RiskFactor"
"971","2de81749-fe99-4dfb-84e0-d0e2b0c136d8:3","devaluation of market price","47","__KGBuilder__;__Entity__;RiskFactor"
"972","2de81749-fe99-4dfb-84e0-d0e2b0c136d8:4","material adverse impact","47","__KGBuilder__;__Entity__;RiskFactor"
"974","057b52ca-1033-46fb-be38-40ba4bf129dc:1","Ownership Restrictions","48","__KGBuilder__;__Entity__;RiskFactor"
"977","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:1","limited fulfillment and technology infrastructure","5","__KGBuilder__;__Entity__;RiskFactor"
"978","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:2","shorter payable and longer receivable cycles and the resultant negative impact on cash flow","5","__KGBuilder__;__Entity__;RiskFactor"
"981","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:3","laws and regulations regarding privacy, data use, data protection, data security, data localization, network security, consumer protection, payments, advertising, and restrictions on pricing or discounts","5","__KGBuilder__;__Entity__;RiskFactor"
"982","24c3d650-ecec-412c-ab6f-441304b71017:1","ownership change","50","__KGBuilder__;__Entity__;RiskFactor"
"983","24c3d650-ecec-412c-ab6f-441304b71017:2","limitations on net operating loss carryforwards","50","__KGBuilder__;__Entity__;RiskFactor"
"986","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:4","lower levels of use of the Internet","5","__KGBuilder__;__Entity__;RiskFactor"
"987","9bd2cfe0-0176-4f96-8dca-d6297ee0b2b2:1","Deterioration of income or assets affecting dividend payments","51","__KGBuilder__;__Entity__;RiskFactor"
"988","9bd2cfe0-0176-4f96-8dca-d6297ee0b2b2:2","Provisions making acquisition difficult without Board approval","51","__KGBuilder__;__Entity__;RiskFactor"
"989","9bd2cfe0-0176-4f96-8dca-d6297ee0b2b2:3","COVID-19 pandemic affecting financial condition","51","__KGBuilder__;__Entity__;RiskFactor"
"990","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:5","lower levels of consumer spending and fewer opportunities for growth compared to the U.S.","5","__KGBuilder__;__Entity__;RiskFactor"
"991","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:6","lower levels of credit card usage and increased payment risk","5","__KGBuilder__;__Entity__;RiskFactor"
"992","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:7","difficulty in staffing, developing, and managing foreign operations as a result of distance, language, and cultural differences","5","__KGBuilder__;__Entity__;RiskFactor"
"993","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:8","different employee/employer relationships and the existence of works councils and labor unions","5","__KGBuilder__;__Entity__;RiskFactor"
"994","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:9","compliance with the U.S. Foreign Corrupt Practices Act and other applicable U.S. and foreign laws prohibiting corrupt payments to government officials and other third parties","5","__KGBuilder__;__Entity__;RiskFactor"
"995","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:10","laws and policies of the U.S. and other jurisdictions affecting trade, foreign investment, loans, and taxes","5","__KGBuilder__;__Entity__;RiskFactor"
"996","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:11","geopolitical events, including war and terrorism","5","__KGBuilder__;__Entity__;RiskFactor"
"997","e57e238e-3f84-454d-b902-9f07a054f860:1","Impact of the COVID-19 pandemic","53","__KGBuilder__;__Entity__;RiskFactor"
"998","e57e238e-3f84-454d-b902-9f07a054f860:2","Rising customer rates","53","__KGBuilder__;__Entity__;RiskFactor"
"999","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:12","competition and evolving business models in international markets","5","__KGBuilder__;__Entity__;RiskFactor"
"1000","e57e238e-3f84-454d-b902-9f07a054f860:4","Self-generation of electricity by customers","53","__KGBuilder__;__Entity__;RiskFactor"
"1001","e57e238e-3f84-454d-b902-9f07a054f860:5","Natural gas customer cost increase","53","__KGBuilder__;__Entity__;RiskFactor"
"1002","b10dfd07-017e-4f0e-8b1c-7eb3ce737faf:13","regulations and license requirements in PRC and India affecting foreign investment, Internet operation, IT infrastructure, and retail sectors","5","__KGBuilder__;__Entity__;RiskFactor"
"1004","76c0d89a-9403-4fda-82cd-ea2850a248a8:2","Uncertainties in Connection with Wildfires, Wildfire Mitigation, and Associated Cost Recovery","54","__KGBuilder__;__Entity__;RiskFactor"
"1005","ae55ad7d-9459-40f1-b2f2-2305cf31ac6d:1","Variability in Retail Business","6","__KGBuilder__;__Entity__;RiskFactor"
"1006","ae55ad7d-9459-40f1-b2f2-2305cf31ac6d:2","System Interruptions","6","__KGBuilder__;__Entity__;RiskFactor"
"1009","ae55ad7d-9459-40f1-b2f2-2305cf31ac6d:3","Fraudulent or Unlawful Activities of Sellers","6","__KGBuilder__;__Entity__;RiskFactor"
"1010","07b3e47b-707f-4b4c-95dc-aee63fc3f9a2:6","noncompliance with regulatory requirements","55","__KGBuilder__;__Entity__;RiskFactor"
"1011","ae55ad7d-9459-40f1-b2f2-2305cf31ac6d:4","Inadequate Protection of Intellectual Property","6","__KGBuilder__;__Entity__;RiskFactor"
"1019","10892424-a702-47ab-a439-0d7353ec061a:2","calls for municipalization of part or all of the Utility's businesses","57","__KGBuilder__;__Entity__;RiskFactor"
"1020","10892424-a702-47ab-a439-0d7353ec061a:3","actions by municipalities and other public entities to acquire the electric assets of the Utility","57","__KGBuilder__;__Entity__;RiskFactor"
"1021","10892424-a702-47ab-a439-0d7353ec061a:4","calls for state intervention, including the possibility of a state takeover of the Utility","57","__KGBuilder__;__Entity__;RiskFactor"
"1022","1ca200d1-61bc-4b92-aed4-fdf50e117367:1","Infringing Intellectual Property Rights","7","__KGBuilder__;__Entity__;RiskFactor"
"1027","c4fd5c7c-e7de-4fc2-9573-9d908fac048a:5","ownership change under Section 382","58","__KGBuilder__;__Entity__;RiskFactor"
"1028","1ca200d1-61bc-4b92-aed4-fdf50e117367:2","Foreign Exchange Risk","7","__KGBuilder__;__Entity__;RiskFactor"
"1029","1ca200d1-61bc-4b92-aed4-fdf50e117367:3","Strain on Management and Resources","7","__KGBuilder__;__Entity__;RiskFactor"
"1033","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:1","straining management, operational, financial, and other resources due to rapid expansion","8","__KGBuilder__;__Entity__;RiskFactor"
"1035","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:2","fluctuations in operating results and growth rate","8","__KGBuilder__;__Entity__;RiskFactor"
"1037","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:3","softening of demand","8","__KGBuilder__;__Entity__;RiskFactor"
"1042","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:4","decreased revenue or growth","8","__KGBuilder__;__Entity__;RiskFactor"
"1047","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:5","changes in customer preferences","8","__KGBuilder__;__Entity__;RiskFactor"
"1049","5092c8a2-c555-489a-9402-bc314b9a35a7:2","Wildfire-Related Claims","61","__KGBuilder__;__Entity__;RiskFactor"
"1056","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:6","weakening of the U.S. or global economies","8","__KGBuilder__;__Entity__;RiskFactor"
"1057","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:7","failure to manage growth effectively","8","__KGBuilder__;__Entity__;RiskFactor"
"1058","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:8","variation in product and service mix","8","__KGBuilder__;__Entity__;RiskFactor"
"1059","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:9","variation in merchandise and vendor returns","8","__KGBuilder__;__Entity__;RiskFactor"
"1065","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:10","legal proceedings and claims with potential monetary damages","8","__KGBuilder__;__Entity__;RiskFactor"
"1066","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:11","increases in prices of transportation, energy products, and commodities","8","__KGBuilder__;__Entity__;RiskFactor"
"1067","50736a8d-591f-4f2a-be1f-4f81a9c91646:9","Compliance with California's cap-and-trade program","62","__KGBuilder__;__Entity__;RiskFactor"
"1068","783a4369-9b02-40f3-b5e5-dd0044c5a5a2:12","constrained labor markets increasing payroll costs","8","__KGBuilder__;__Entity__;RiskFactor"
"1072","3c55b5ca-a06f-4073-b9ed-9198e43a142f:4","excessive vibrations within the main generator","63","__KGBuilder__;__Entity__;RiskFactor"
"1073","aef61b2c-c2ff-4f87-8bb4-2461d8034943:2","Failures to optimize and operate fulfillment network and data centers","9","__KGBuilder__;__Entity__;RiskFactor"
"1074","aef61b2c-c2ff-4f87-8bb4-2461d8034943:3","Regional labor market and global supply chain constraints","9","__KGBuilder__;__Entity__;RiskFactor"
